article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
85,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,6,December,2018,https://link.springer.com/journal/12350/25/6,Original Article,Development and validation of an automatic method to detect the latest contracting viable left ventricular segments to assist guide CRT therapy from gated SPECT myocardial perfusion imaging,https://link.springer.com/article/10.1007/s12350-017-0853-8
86,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,6,December,2018,https://link.springer.com/journal/12350/25/6,Review Article,A quick glance at selected topics in this issue,https://link.springer.com/article/10.1007/s12350-018-01489-8
87,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,6,December,2018,https://link.springer.com/journal/12350/25/6,Original Article,Low-dose dual-isotope procedure planed for myocardial perfusion CZT-SPECT and assessed through a head-to-head comparison with a conventional single-isotope protocol,https://link.springer.com/article/10.1007/s12350-017-0914-z
88,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,5,October,2018,https://link.springer.com/journal/12350/25/5,Original Article,Respiratory motion reduction with a dual gating approach in myocardial perfusion SPECT: Effect on left ventricular functional parameters,https://link.springer.com/article/10.1007/s12350-017-0844-9
89,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,5,October,2018,https://link.springer.com/journal/12350/25/5,Review Article,Value of gated-SPECT MPI for ischemia-guided PCI of non-culprit vessels in STEMI patients with multivessel disease after primary PCI,https://link.springer.com/article/10.1007/s12350-018-1368-7
90,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,5,October,2018,https://link.springer.com/journal/12350/25/5,Original Article,Incremental prognostic value of SPECT-MPI in chronic kidney disease: A reclassification analysis,https://link.springer.com/article/10.1007/s12350-016-0756-0
91,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,5,October,2018,https://link.springer.com/journal/12350/25/5,Original Article,Assessment of atherosclerotic plaque calcification using F18-NaF PET-CT,https://link.springer.com/article/10.1007/s12350-016-0776-9
92,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,4,August,2018,https://link.springer.com/journal/12350/25/4,Review Article,A quick glance at selected topics in this issue,https://link.springer.com/article/10.1007/s12350-018-1327-3
93,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,4,August,2018,https://link.springer.com/journal/12350/25/4,Original Article,Prognostic accuracy of myocardial perfusion imaging in octogenarians,https://link.springer.com/article/10.1007/s12350-017-1102-x
94,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,4,August,2018,https://link.springer.com/journal/12350/25/4,Review Article,Radiopharmaceutical tracers for cardiac imaging,https://link.springer.com/article/10.1007/s12350-017-1131-5
95,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,4,August,2018,https://link.springer.com/journal/12350/25/4,Original Article,"Takotsubo cardiomyopathy: FDG myocardial uptake pattern in fasting patients. Comparison of PET/CT, SPECT, and ECHO results",https://link.springer.com/article/10.1007/s12350-016-0775-x
96,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,3,June,2018,https://link.springer.com/journal/12350/25/3,Original Article,Safety of regadenoson stress testing in patients with pulmonary hypertension,https://link.springer.com/article/10.1007/s12350-016-0734-6
97,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,3,June,2018,https://link.springer.com/journal/12350/25/3,Original Article,Improved compliance with reporting standards: A retrospective analysis of Intersocietal Accreditation Commission Nuclear Cardiology Laboratories,https://link.springer.com/article/10.1007/s12350-016-0713-y
98,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,3,June,2018,https://link.springer.com/journal/12350/25/3,Original Article,Polymorphism of SLC6A2 gene does not influence outcome of myocardial 123I-mIBG scintigraphy in patients with chronic heart failure,https://link.springer.com/article/10.1007/s12350-016-0722-x
99,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,3,June,2018,https://link.springer.com/journal/12350/25/3,Original Article,Effect of remote ischemic conditioning on myocardial perfusion in patients with suspected ischemic coronary artery disease,https://link.springer.com/article/10.1007/s12350-016-0709-7
100,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,2,April,2018,https://link.springer.com/journal/12350/25/2,Review Article,A quick glance at selected topics in this issue,https://link.springer.com/article/10.1007/s12350-018-1222-y
101,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,2,April,2018,https://link.springer.com/journal/12350/25/2,Original Article,Assessment of the area at risk after acute myocardial infarction using 123I-MIBG SPECT: Comparison with the angiographic APPROACH-score,https://link.springer.com/article/10.1007/s12350-016-0644-7
102,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,2,April,2018,https://link.springer.com/journal/12350/25/2,Review Article,Multi-modality imaging: Bird’s eye view from the 2017 American Heart Association Scientific Sessions,https://link.springer.com/article/10.1007/s12350-018-1195-x
103,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,2,April,2018,https://link.springer.com/journal/12350/25/2,Original Article,Value of automatic patient motion detection and correction in myocardial perfusion imaging using a CZT-based SPECT camera,https://link.springer.com/article/10.1007/s12350-016-0571-7
104,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,1,February,2018,https://link.springer.com/journal/12350/25/1,Original Article,Standardization of 99mTechnetium pyrophosphate imaging methodology to diagnose TTR cardiac amyloidosis,https://link.springer.com/article/10.1007/s12350-016-0610-4
105,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,1,February,2018,https://link.springer.com/journal/12350/25/1,Review Article,Myocardial perfusion imaging: Lessons learned and work to be done—update,https://link.springer.com/article/10.1007/s12350-017-1093-7
106,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,1,February,2018,https://link.springer.com/journal/12350/25/1,Original Article,Positron emission tomography (PET) utilizing Pittsburgh compound B (PIB) for detection of amyloid heart deposits in hereditary transthyretin amyloidosis (ATTR),https://link.springer.com/article/10.1007/s12350-016-0638-5
107,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,1,February,2018,https://link.springer.com/journal/12350/25/1,Original Article,"Routine evaluation of left ventricular function using CZT-SPECT, with low injected activities and limited recording times",https://link.springer.com/article/10.1007/s12350-016-0615-z
108,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,6,December,2017,https://link.springer.com/journal/12350/24/6,Review Article,A quick glance at selected topics in this issue,https://link.springer.com/article/10.1007/s12350-017-1098-2
109,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,6,December,2017,https://link.springer.com/journal/12350/24/6,Review Article,PET measurements of myocardial blood flow post myocardial infarction: Relationship to invasive and cardiac magnetic resonance studies and potential clinical applications,https://link.springer.com/article/10.1007/s12350-017-0930-z
110,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,6,December,2017,https://link.springer.com/journal/12350/24/6,Original Article,Prognostic significance of blood pressure response during vasodilator stress Rb-82 positron emission tomography myocardial perfusion imaging,https://link.springer.com/article/10.1007/s12350-016-0569-1
111,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,6,December,2017,https://link.springer.com/journal/12350/24/6,Original Article,"Adaptive servo-ventilation therapy improves cardiac sympathetic nerve activity, cardiac function, exercise capacity, and symptom in patients with chronic heart failure and Cheyne-Stokes respiration",https://link.springer.com/article/10.1007/s12350-016-0529-9
112,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,5,October,2017,https://link.springer.com/journal/12350/24/5,Review,Cardiac autonomic innervation,https://link.springer.com/article/10.1007/s12350-016-0725-7
113,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,5,October,2017,https://link.springer.com/journal/12350/24/5,Original Article,Impact of a regimented aminophylline administration protocol on the burden of regadenoson-induced ischemia detected by SPECT myocardial perfusion imaging,https://link.springer.com/article/10.1007/s12350-016-0506-3
114,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,5,October,2017,https://link.springer.com/journal/12350/24/5,Original Article,Comparison of coronary flow reserve estimated by dynamic radionuclide SPECT and multi-detector x-ray CT,https://link.springer.com/article/10.1007/s12350-016-0492-5
115,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,5,October,2017,https://link.springer.com/journal/12350/24/5,Original Article,Development and validation of a phase analysis tool to measure interventricular mechanical dyssynchrony from gated SPECT MPI,https://link.springer.com/article/10.1007/s12350-016-0503-6
116,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,4,August,2017,https://link.springer.com/journal/12350/24/4,Original Article,Comparative effectiveness of coronary CT angiography vs stress cardiac imaging in patients following hospital admission for chest pain work-up: The Prospective First Evaluation in Chest Pain (PERFECT) Trial,https://link.springer.com/article/10.1007/s12350-015-0354-6
117,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,24,4,August,2017,https://link.springer.com/journal/12350/24/4,Original Article,Fast myocardial perfusion imaging with 99mTc in challenging patients using conventional SPECT cameras,https://link.springer.com/article/10.1007/s12350-016-0431-5
