article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
2071,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,1,February,2018,https://link.springer.com/journal/12975/9/1,Original Article,Endovascular Biopsy: In Vivo Cerebral Aneurysm Endothelial Cell Sampling and Gene Expression Analysis,https://link.springer.com/article/10.1007/s12975-017-0560-4
2604,Medicine & Public Health,Oncology,Comparative Clinical Pathology,http://link.springer.com/journal/580,28,1,February,2019,https://link.springer.com/journal/580/28/1,Original Article,"Expression of interleukin-15 in canine mammary carcinoma: relationships with histologic grades, Bcl-2, recurrence, and overall survival",https://link.springer.com/article/10.1007/s00580-018-2813-3
2815,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,3,September,2015,https://link.springer.com/journal/13193/6/3,Original Article,Multiple Bony Metastatic Lesions and Evaluation of Primary: Case Records of a Cancer Research Centre,https://link.springer.com/article/10.1007/s13193-015-0394-z
2264,Biomedicine,Neurology,NeuroMolecular Medicine,http://link.springer.com/journal/12017,20,1,March,2018,https://link.springer.com/journal/12017/20/1,Review Paper,Molecular Insights into the Roles of Rab Proteins in Intracellular Dynamics and Neurodegenerative Diseases,https://link.springer.com/article/10.1007/s12017-018-8479-9
3784,Biomedicine,Pharmacology-Toxicology,European Journal of Clinical Pharmacology,http://link.springer.com/journal/228,74,6,June,2018,https://link.springer.com/journal/228/74/6,Review,Potentially inappropriate medication in the elderly: a systematic review of validated explicit criteria,https://link.springer.com/article/10.1007/s00228-018-2446-0
726,Biomedicine,Immunology,Journal of Clinical Immunology,http://link.springer.com/journal/10875,39,5,July,2019,https://link.springer.com/journal/10875/39/5,Original Article,Chronic Granulomatous Disorder–Associated Colitis Can Be Accurately Evaluated with MRI Scans and Fecal Calprotectin Level,https://link.springer.com/article/10.1007/s10875-019-00651-2
2047,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,10,1,February,2019,https://link.springer.com/journal/12975/10/1,Original Article,Release of IL-6 After Stroke Contributes to Impaired Cerebral Autoregulation and Hippocampal Neuronal Necrosis Through NMDA Receptor Activation and Upregulation of ET-1 and JNK,https://link.springer.com/article/10.1007/s12975-018-0617-z
1345,Biomedicine,Immunology,Parasitology Research,http://link.springer.com/journal/436,118,10,October,2019,https://link.springer.com/journal/436/118/10,Original Paper,Chromosomal study of Khawia abbottinae (Cestoda: Caryophyllidea): karyotype and localization of telomeric and ribosomal sequences after fluorescence in situ hybridization (FISH),https://link.springer.com/article/10.1007/s00436-019-06450-3
2745,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,3,September,2019,https://link.springer.com/journal/13193/10/3,Original Article,Elevated Neutrophil–Lymphocyte Ratio in Luminal-Type Locally Advanced Breast Cancer to Circumvent Neo-Adjuvant Chemotherapy,https://link.springer.com/article/10.1007/s13193-019-00944-3
3519,Biomedicine,Pharmacology-Toxicology,Journal of Cancer Education,http://link.springer.com/journal/13187,34,5,October,2019,https://link.springer.com/journal/13187/34/5,Original Paper,Access to Linguistically Appropriate Information for Blood and Marrow Transplant Patients: Results from Transplant Center Staff Survey,https://link.springer.com/article/10.1007/s13187-018-1407-8
1737,Biomedicine,Neurology,The Cerebellum,http://link.springer.com/journal/12311,16,5-6,December,2017,https://link.springer.com/journal/12311/16/5,Original Paper,"Impairments in Walking Ability, Dexterity, and Cognitive Function in Multiple Sclerosis Are Associated with Different Regional Cerebellar Gray Matter Loss",https://link.springer.com/article/10.1007/s12311-017-0871-8
544,Medicine & Public Health,Cardiology,Vascular Cell,http://link.springer.com/journal/13221,8,1,December,2016,https://link.springer.com/journal/13221/8/1,Research,A novel endothelial-derived anti-inflammatory activity significantly inhibits spontaneous choroidal neovascularisation in a mouse model,https://link.springer.com/article/10.1186/s13221-016-0036-4
3544,Biomedicine,Pharmacology-Toxicology,Journal of Cancer Education,http://link.springer.com/journal/13187,33,5,October,2018,https://link.springer.com/journal/13187/33/5,Original Paper,Evaluation of Promotional Materials To Promote Low-Dose Computed Tomography (LDCT) Screening to High-Risk Consumers and Health Care Providers,https://link.springer.com/article/10.1007/s13187-017-1204-9
3264,Biomedicine,Pharmacology-Toxicology,AAPS PharmSciTech,http://link.springer.com/journal/12249,19,6,August,2018,https://link.springer.com/journal/12249/19/6,Research Article,Levobupivacaine Thermogel for Long-acting Analgesia,https://link.springer.com/article/10.1208/s12249-018-1083-3
1355,Biomedicine,Immunology,Parasitology Research,http://link.springer.com/journal/436,118,8,August,2019,https://link.springer.com/journal/436/118/8,Original Paper,"In vitro cultivation of Babesia duncani (Apicomplexa: Babesiidae), a zoonotic hemoprotozoan, using infected blood from Syrian hamsters (Mesocricetus auratus)",https://link.springer.com/article/10.1007/s00436-019-06372-0
171,Medicine & Public Health,Cardiology,Journal of Echocardiography,http://link.springer.com/journal/12574,13,4,December,2015,https://link.springer.com/journal/12574/13/4,Review Article,Clinical characteristics of elderly patients with aortic stenosis,https://link.springer.com/article/10.1007/s12574-015-0264-2
1639,Biomedicine,Neurology,Neuroscience Bulletin,http://link.springer.com/journal/12264,34,5,October,2018,https://link.springer.com/journal/12264/34/5,Original Article,Abnormal Metabolic Connectivity in Rats at the Acute Stage of Ischemic Stroke,https://link.springer.com/article/10.1007/s12264-018-0266-y
3084,Medicine & Public Health,Oncology,Indian Journal of Gynecologic Oncology,http://link.springer.com/journal/40944,17,3,September,2019,https://link.springer.com/journal/40944/17/3,Original Article,Dual Gynecological Malignancies: A Case Series from Tertiary Care Center,https://link.springer.com/article/10.1007/s40944-019-0306-1
3807,Biomedicine,Pharmacology-Toxicology,Psychopharmacology,http://link.springer.com/journal/213,236,1,January,2019,https://link.springer.com/journal/213/236/1,Review,N-Methyl D-aspartate receptor subunit signaling in fear extinction,https://link.springer.com/article/10.1007/s00213-018-5022-5
1630,Biomedicine,Neurology,Neuroscience Bulletin,http://link.springer.com/journal/12264,35,1,February,2019,https://link.springer.com/journal/12264/35/1,Original Article,Neonatal Maternal Deprivation Followed by Adult Stress Enhances Adrenergic Signaling to Advance Visceral Hypersensitivity,https://link.springer.com/article/10.1007/s12264-018-0318-3
3360,Biomedicine,Pharmacology-Toxicology,Cardiovascular Toxicology,http://link.springer.com/journal/12012,17,2,April,2017,https://link.springer.com/journal/12012/17/2,Original Paper,Effect of Enalapril on Preventing Anthracycline-Induced Cardiomyopathy,https://link.springer.com/article/10.1007/s12012-016-9365-z
2975,Medicine & Public Health,Oncology,Pediatric Radiology,http://link.springer.com/journal/247,48,10,September,2018,https://link.springer.com/journal/247/48/10,Original Article,Comparative safety and efficacy of balloon use in air enema reduction for pediatric intussusception,https://link.springer.com/article/10.1007/s00247-018-4156-2
1567,Biomedicine,Immunology,Immunity & Ageing,http://link.springer.com/journal/12979,8,1,December,2011,https://link.springer.com/journal/12979/8/1,Research,Decline of influenza-specific CD8+ T cell repertoire in healthy geriatric donors,https://link.springer.com/article/10.1186/1742-4933-8-6
2849,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,2,June,2017,https://link.springer.com/journal/10911/22/2,Review Paper,The Terminal End Bud: the Little Engine that Could,https://link.springer.com/article/10.1007/s10911-017-9372-0
1658,Biomedicine,Neurology,Neuroscience Bulletin,http://link.springer.com/journal/12264,33,6,December,2017,https://link.springer.com/journal/12264/33/6,Original Article,Role of the Hippocampus in Distinct Memory Traces: Timing of Match and Mismatch Enhancement Revealed by Intracranial Recording,https://link.springer.com/article/10.1007/s12264-017-0172-8
3350,Biomedicine,Pharmacology-Toxicology,Cardiovascular Toxicology,http://link.springer.com/journal/12012,18,1,February,2018,https://link.springer.com/journal/12012/18/1,Original Paper,Impact of Diclofenac Sodium on Tilmicosin-Induced Acute Cardiotoxicity in Rats (Tilmicosin and Diclofenac Cardiotoxicity),https://link.springer.com/article/10.1007/s12012-017-9414-2
598,Medicine & Public Health,Cardiology,Clinical Autonomic Research,http://link.springer.com/journal/10286,28,4,August,2018,https://link.springer.com/journal/10286/28/4,Review,Modulation of renal sympathetic innervation: recent insights beyond blood pressure control,https://link.springer.com/article/10.1007/s10286-018-0508-0
878,Biomedicine,Immunology,Autoimmunity Highlights,http://link.springer.com/journal/13317,8,1,December,2017,https://link.springer.com/journal/13317/8/1,Original Article,Structure and activation of the TSH receptor transmembrane domain,https://link.springer.com/article/10.1007/s13317-016-0090-1
107,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,1,February,2018,https://link.springer.com/journal/12350/25/1,Original Article,"Routine evaluation of left ventricular function using CZT-SPECT, with low injected activities and limited recording times",https://link.springer.com/article/10.1007/s12350-016-0615-z
2286,Biomedicine,Neurology,NeuroMolecular Medicine,http://link.springer.com/journal/12017,18,3,September,2016,https://link.springer.com/journal/12017/18/3,Review Paper,Scutellarin as a Potential Therapeutic Agent for Microglia-Mediated Neuroinflammation in Cerebral Ischemia,https://link.springer.com/article/10.1007/s12017-016-8394-x
2346,Biomedicine,Neurology,Acta Neuropathologica Communications,http://link.springer.com/journal/40478,1,1,December,2013,https://link.springer.com/journal/40478/1/1,Research,A central role for dityrosine crosslinking of Amyloid-β in Alzheimer’s disease,https://link.springer.com/article/10.1186/2051-5960-1-83
455,Medicine & Public Health,Cardiology,High Blood Pressure & Cardiovascular Prevention,http://link.springer.com/journal/40292,24,3,September,2017,https://link.springer.com/journal/40292/24/3,Review Article,Juxtaglomerular Cell Phenotypic Plasticity,https://link.springer.com/article/10.1007/s40292-017-0212-5
1686,Biomedicine,Neurology,Neuroscience Bulletin,http://link.springer.com/journal/12264,32,5,October,2016,https://link.springer.com/journal/12264/32/5,Review,Blood Biomarkers in Minor Stroke and Transient Ischemic Attack,https://link.springer.com/article/10.1007/s12264-016-0038-5
2607,Medicine & Public Health,Oncology,Comparative Clinical Pathology,http://link.springer.com/journal/580,28,1,February,2019,https://link.springer.com/journal/580/28/1,Review Article,Toxicologic veterinary clinical pathology—how is it different from diagnostic clinical pathology?,https://link.springer.com/article/10.1007/s00580-018-2731-4
2968,Medicine & Public Health,Oncology,Pediatric Radiology,http://link.springer.com/journal/247,48,12,November,2018,https://link.springer.com/journal/247/48/12,Original Article,Half-dose versus full-dose macrocyclic gadolinium at 3-T magnetic resonance imaging in paediatric bone and soft-tissue disease,https://link.springer.com/article/10.1007/s00247-018-4204-y
2186,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,6,June,2019,https://link.springer.com/journal/12035/56/6,Original Paper,Alterations in the Serotonin and Dopamine Pathways by Cystathionine Beta Synthase Overexpression in Murine Brain,https://link.springer.com/article/10.1007/s12035-018-1323-2
2917,Medicine & Public Health,Oncology,Gynecologic Oncology Research and Practice,http://link.springer.com/journal/40661,1,1,December,2014,https://link.springer.com/journal/40661/1/1,Research,Dasatinib (BMS-35482) potentiates the activity of gemcitabine and docetaxel in uterine leiomyosarcoma cell lines,https://link.springer.com/article/10.1186/2053-6844-1-2
